date,state,district,pincode,demo_age_5_17,demo_age_17_,total_population,youth_ratio,pop_change,shock_score,ml_flag,ml_score,severity,reason,confidence,is_severe,persistence,impact_score,recommended_action,state_avg_youth_ratio,peer_deviation,early_warning,data_trust_score
2025-01-09,Andhra Pradesh,Prakasam,523274,0,3,3,0.0,-314.0,-2.18250146438822,1,0.032199645166801294,NORMAL,Ageing population; Large population swing,0.09,False,0.0,0.313,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Bihar,Darbhanga,847429,2,6,8,0.25,-297.0,-2.0610122229298042,1,0.026676950195684834,NORMAL,Large population swing,0.075,False,0.0,0.469,Monitor closely,0.08259998383421771,0.167,True,1.0
2025-01-09,Uttar Pradesh,Ballia,277205,4,13,17,0.23529411764705882,-334.0,-2.325429983751063,1,0.011129510452356328,NORMAL,Large population swing,0.031,False,0.0,0.59,Monitor closely,0.1148424654950211,0.12,True,1.0
2025-01-09,Uttar Pradesh,Bara Banki,225202,6,16,22,0.2727272727272727,-335.0,-2.3325764097192048,1,0.0034274318912146384,NORMAL,Large population swing,0.01,False,0.0,0.631,Monitor closely,0.1148424654950211,0.158,True,1.0
2025-01-09,Kerala,Kasaragod,671531,4,11,15,0.26666666666666666,-364.0,-2.5398227627953265,1,0.001427873387290557,NORMAL,Large population swing,0.004,False,0.0,0.556,Monitor closely,0.08390588049825706,0.183,True,1.0
2025-01-09,Karnataka,Ramanagar,562120,0,18,18,0.0,-394.0,-2.7542155418395904,1,0.008615069866112601,NORMAL,Ageing population; Large population swing,0.024,False,0.0,0.598,Monitor closely,0.12482118961424254,-0.125,True,1.0
2025-01-09,Karnataka,Kolar,563128,0,1,1,0.0,-314.0,-2.18250146438822,1,0.03097825387542774,NORMAL,Ageing population; Large population swing,0.087,False,0.0,0.173,No action,0.12482118961424254,-0.125,True,1.0
2025-01-09,Karnataka,Kolar,563136,0,8,8,0.0,-292.0,-2.0252800930890937,1,0.043321352879076236,NORMAL,Ageing population; Large population swing,0.121,False,0.0,0.488,Monitor closely,0.12482118961424254,-0.125,True,1.0
2025-01-09,Madhya Pradesh,Anuppur,484336,0,5,5,0.0,-388.0,-2.7113369860307377,1,0.012212635870254562,NORMAL,Ageing population; Large population swing,0.034,False,0.0,0.372,No action,0.13380530763173754,-0.134,True,1.0
2025-01-09,Andhra Pradesh,Visakhapatnam,530012,0,8,8,0.0,-425.0,-2.9757547468519965,1,0.0015003086696634416,NORMAL,Ageing population; Large population swing,0.004,False,0.0,0.441,No action,0.15531138569274908,-0.155,True,1.0
